producto_id;pais_edicion_id;editorial;isbn
212936;1;BIBLOS;978-987-691-069-9
212937;31;EDITORIAL ACADÉMICA ESPAÑOLA;978-3-8484-5683-3
212938;31;EAE;9783659024603
212939;31;LAP LAMBERT ACADEMIC PUBLISHING GMBH & CO. SAARBRÜCKEN;978-3-8473-5564-9
212940;1;INTA;978-987-679-170-0
212941;1;PROMETEO;
212942;9;INSTITUTO DE ESTUDIOS PERUANOS;978-9972-51-342-8
212943;1;FACULTAD DE CIENCIAS EXACTAS, FÍSICAS Y NATURALES-UNIVERSIDAD NACIONAL DE CÓRDOBA;978-987-27468-3-4
212944;1;ANTROPOFAGIA;978-987-1238-90-3
212945;1;PROMETEO LIBROS;9789875745278
212946;31;LAP LAMBERT;978-3-8484-2794-9
212947;1;HERRAMIENTA EDICIONES;978-987-1505-30-2
212948;35;EDITORIAL ACADÉMICA ESPAÑOLA;978-3659012457
212949;2;EL PAÍS - MUSEO DE HISTORIA, UNIVERSIDAD AUTÓNOMA GABRIEL RENÉ MORENO;978-99954-55-89-7
212950;35;EDITORIAL ACADÉMICA ESPAÑOLA;978-3-659-04028-3
212951;515;IN-TECH;978-953-51-0275-5
212952;1;EDITORIAL ACADÉMICA ESPAÑOLA;978-3-8484-7368-7
212953;1;CATÓLICAS POR EL DERECHO A DECIDIR;978-987-1742-29-5
212954;35;EDICIONS UNIVERSITAT DE LES ILLES BALEARS;978-84-8384-219-5
212955;31;EDITORIAL ACADÉMICA ESPAÑOLA;978-3-659-03577-7
212956;1;AINCRIT EDICIONES;978-987-25815-3-4
212957;1;AINCRIT EDICIONES;978-987-25815-4-1
212958;1;COLIHUE;978-950-563-523-8
212959;1;FUNDACIÓN DE HISTORIA NATURAL FÉLIX DE AZARA;978-987-27785-8-3
212960;1;EDITORIAL DE LA UNIVERSIDAD NACIONAL DEL SUR;978-987-1907-04-5
212961;1;ETERNA CADENCIA;9789871673674
212962;1;PROHISTORIA;978-987-1855-14-8
212963;39;BRILL;
212964;21;EDITORIAL ACADÉMICA ESPAÑOLA;978-3-659-00598-5
212965;31;EDITORIAL ACADÉMICA ESPAÑOLA, LAP LAMBERT ACADEMIC PUBLISHING GMBH& CO. KG. NO 10026;978-3-848473-65-6
212966;35;EDITORIAL ACADÉMICA ESPAÑOLA;3659042110
212967;1;EDIUNS (EDITORIAL DE LA UNIVERSIDAD NACIONAL DEL SUR);978-987-1620-86-9
212968;21;OXFORD UNIVERSITY PRESS;978-0-19-974466-4
212969;35;FUNDACIÓN MAPFRE;978-84-306-0836-2
212970;1;EDHASA;978-987-628-183-6
212971;1;UNIVERSIDAD DE LA PUNTA;
212972;31;EDITORIAL ACADÉMICA ESPAÑOLA;978-3-659-03744-3
212973;35;EAE;978-3-8484-7229-1
212974;31;EDITORIAL ACADÉMICA ESPAÑOLA;978-3-8484-7235-2
212975;515;INTECH PUBLISHER;978-953-51-0050-8
212976;1;EDITORIAL DE LA UNIVERSIDAD NACIONAL ARTURO JAURETCHE;978-987-27924-3-5
212977;35;EDITORIAL ACADÉMICA ESPAÑOLA;978-3-659037-13-9
212978;31;EDITORIAL ACADÉMICA ESPAÑOLA;978-3-8484-6611-5
212979;1;EL COLECTIVO;978-987-1497-52-2
212980;1;EUDEM;978-987-1371-85-3
212981;3;AUTÊNTICA;9788565381314
212982;1;SIGLO XXI EDITORES;978-987-629-237-5
212983;1;ESE, ESTUDIOS SOCIOLÓGICOS EDITORA, CIES.;978-987-26922-8-5
212984;1;EUDEBA;978-950-23-1968-1
212985;31;EAE-PUBLISHING;978-3-8454-81005
212986;1;PROMETEO;
212987;1;EDULP;
212988;35;SIGUELEYENDO.ES;9788490073452
212989;31;EDITORIAL ACADÉMICA ESPAÑOLA;978-3-8473-6435-1
212990;1;FONDO DE CULTURA ECONÓMICA;9789505579204
212991;21;MATERIALS RESEARCH SOCIETE & CAMBRIDGE, UNIVERSITY PRESS;978-1-60511-452-1
212992;1;PÁNICO EL PÁNICO;978-987-27731-5-1
212993;1;PÁNICO EL PÁNICO;978-987-27731-8-2
212994;1;EDICIONES OUTSIDER;978-987-26286-4-2
212995;31;EDITORIAL ACADÉMICA ESPAÑOLA;978-3-659-02224-1
212996;31;LAP LAMBERT ACADEMIC PUBLISHING;978-3-659-01098-9
212997;1;EDICIONES DE LA UNLAM;978-987-1635-566
212998;31;EDITORIAL ACADÉMICA ESPAÑOLA;978-3-8473-5910-4
212999;35;EDITORIAL ACADÁMICA ESPAÑOLA;978-3-659-01279-2
213001;1;CEDODAL;978-987-1033-43-0
213002;31;EDITORIAL ACADEMICA ESPAÑOLA;978-3-8473-6342-2
213003;1;GRAFICAMENTE;0-0000-0000-0
213004;1;EDIUNS;978-987-1620-80-7
213005;1;MUSEO BOTÁNICO;
213006;31;EDITORIAL ACADEMICA ESPAÑOLA;978-3-8484-5168-5
213007;1;EDICIONES MANANTIAL;978-987-500159-6
213009;35;EDITORIAL ACADÉMICA ESPAÑOLA -  LAP LAMBERT ACADEMIC PUBLISHING GMBH&   CO.;978-3-659-02784-0
213010;483;WORLD SCIENTIFIC PUBLISHERS;978-981-4365-71-0
213011;1;CÁTEDRA DE PEDOLOGÍA;978-987-28497-0-2
213012;31;EDITORIAL ACADÉMIC ESPAÑOLA;3659023779
213013;35;EDITORIAL ACADÉMICA ESPAÑOLA;978-3-8473-5534-2
213014;1;EDITORIAL DE LA UNIVERSIDAD DE LA PLATA (EDULP);978-950-34-0770-7
213015;1;AMÉRICA LIBRE;978-987-25652-5-1
213016;31;EAE-LAP LAMBERT ACADEMIC PUBLISHING GMBH & CO. KG;978-3-8473-6267-8
213018;1;ALCIÓN EDITORA;978-987-646-308-9
213019;31;EDITORIAL ACADEMICA ESPANOLA;9783659053726
213020;35;EDITORIAL ACADÉMICA ESPAÑOLA;978-3-8465-6859-0
213021;1;LIBROS DEL ROJAS;978-987-1075-94-2
213022;1;EDITORIAL DE LA UNIVERSIDAD NACIONAL DE QUILMES;978-987-558-239-2
213023;1;CONICET/EL OMBU BONSAI;978-987-28404-0-2
213024;1;ISHIR/CONICET;978-987-25834-3-9
213025;35;EDITORIAL ACADÉMICA ESPAÑOLA;978-3-659-00441-4
213026;21;SPRINGER;978-1-4614-3255-5
213027;31;COPERNICUS PUBLICATIONS;
213028;21;NOVA SCIENCE PUBLISHERS;978-1-62100-354-0
213029;31;EDITORIAL ACADÉMICA ESPAÑOLA;978-3-8484-7290-1
213030;31;EDITORIAL ACADEMICA ESPANOLA;978-3-8484-5233-0
213031;1;"BUENOS AIRES: CONSEJO NACIONAL INVESTIGACIONES CIENTÍFI CAS TÉCNICAS - CONICET; ROSARIO : EL OMBÚ BONSAI";978-987-28404-4-0
213032;35;PRENSAS DE LA UNIVERSIDAD DE ZARAGOZA;978-84-15538-55-4
213033;1;HISTONAUTA;978-987-28516-0-6
213034;1;EDITORIAL DUNKEN;978-987-02-6003-5
213035;1;SIGLO XXI;978-987-629-229-0
213036;31;EDITORIAL ACADÉMICA ESPAÑOLA;978-3-659-05398-6
213037;82;OXFORD UNIVERSITY PRESS;
213038;35;EDITORIAL ACADÉMICA ESPAÑOLA;
213039;35;EDITORIAL ACADÉMICA ESPAÑOLA;978-3-8484-5938-4
213040;35;EDITORIAL ACADÉMICA ESPAÑOLA DE LAP LAMBERT ACADEMIC PUBLISHING GMBH&  CO. KG;978-3-8484-5866-0
213041;1;INSTITUTO DE INVESTIGACIONES DE HISTORIA DEL DERECHO;978-987-1612-01-7
213042;31;LAP LAMBERT ACADEMIC PUBLISHING GMBH & CO. KG;978-3-659-01239-6
213043;35;EDITORIAL ACADÉMICA ESPAÑOLA;978-3-8484-5627-7
213044;21;GEORGE WASHINGTON UNIVERSITY;0-0003-5491-0
213045;21;IDRISI PRODUCTIONS;
213046;1;EDHASA;978-987-628-164-5
213047;1;EDITORIAL UNIVERSITARIA DE BUENOS AIRES (EUDEBA);978-950-231-961-2
213048;1;EDUVIM;978-987-1868-35-3
213049;1;EDUVIM;978-987-1330-69-0
213050;7;PYV, ENES LEÓN, CONCYTEG, CONA;
213051;1;MUNDO GRÁFICO;978-987-28988-0-9
213052;1;EDUVIM;978-987-1727-88-9
213053;1;UNIVERSIDAD NACIONAL DE MAR DEL PLATA;978-987-544-437-9
213054;1;ESTRADA;9789500114967
213055;31;EDITORIAL ACADEMICA ESPAÑOLA;978-3-659-05734-2
213056;35;EDITORIAL ACADÉMICA ESPAÑOLA;978-3-8484-5440-2
213057;35;EDITORIAL ACADÉMICA ESPAÑOLA;978-38465-6205-5
213058;1;MUNDO EDITORIAL;978-987-1618-82-8
213059;1;MUNDO EDITORIAL;978-987-1618-94-1
213060;1;MUNDO GRÁFICO SALTA EDITORIAL;978-987-1618-96-5
213061;1;MUNDO GRÁFICO SALTA EDITORIAL;978-987-698-006-7
213062;1;MUNDO GRÁFICO SALTA EDITORIAL;978-987-698-003-6
213063;1;CLACSO, IIGG;978-987-1891-09-2
213064;37;L’HARMATTAN.;9782336005218
213065;1;EDITORIAL BIBLOS;978-987-691-011-8
213066;35;EDITORIAL ACADÉMICA ESPAÑOLA;978-3-659-03588-3
213067;1;IMPRENTA UNSJ;978-987-33-2084-2
213068;35;INFANCIA Y APRENDIZAJE;978-84-95264-10-7
213069;1;EDICIONES DEL RIEL;978-987-33-3267-8
213070;515;INTECHOPEN;979-953-307-395-7
213071;1;PROHISTORIA;978-987-1855-15-5
213072;1;ASOC. ARG. PARA EL PROGRESO DE LAS CIENCIAS;978-987-28123-1-7
213073;1;ASOCIACIÓN ARGENTINA PARA EL PROGRESO DE LAS CIENCIAS;978-987-28123-0-0
213074;39;SPRINGER;978-94-007-2995-7
213075;1;UNIVERSIDAD NACIONAL DE LA PLATA;978-950-34-0900-8
213076;35;GEDISA;978-84-9784-147-4
213077;31;EDITORIAL ACADEMICA ESPAÑOLA;978-3-659-02214-2
213078;1;FERREYRA EDITOR;978-987-1742-33-2
213079;31;EDITORIAL ACADÉMICA ESPAÑOLA;978-3-8484-7781-4
213080;1;PARADISO;9789871598465
213081;1;KAPELUSZ- NORMA;978-950-13-0473-2
213082;1;UNIVERSIDAD NACIONAL DE LA PLATA;978-950-34-0886-5
213083;1;CEDODAL BUENOS AIRES;978-987-1033-44-7
213084;35;EDITORIAL ACADÉMICA ESPAÑOLA;978-3-659-01512-0
213085;1;TRANSACTION;978-1-4128-4622-6
213086;35;EDITORIAL ACADÉMICA ESPAÑOLA;978-3-8465-7359-4
213087;31;EDITORIAL ACADÉMICA ESPAÑOLA-;978-3-8484-5296-5
213088;1;CEFYBO, CONICET-UBA;978-950-692-101-9
213089;1;CICCUS- UNIVERSIDAD NACIONAL DE GENERAL SAMIENTO;978-987-630-144-2
213090;1;EL OMBÚ BONSAI;978-987-28404-6-4
213091;31;EDITORIAL ACADÉMICA ESPAÑOLA;978-3-8465-7850-6
213092;1;ESCUELA PARA GRADUADOS;
213093;31;EDITORIAL ACADÉMICA ESPAÑOLA;978-3-659-01735-3
213094;1;UNGS;
213095;1;CICCUS-UNGS;
213096;1;UNGS;978-987-630-131-2
213097;31;ACADEMIC PUBLISHING GMBH&CO.KG SAARBRÜKEN;978-3-659-03025-3
213098;35;EDITORIAL ACADÉMICA ESPAÑOLA;978-384657603-8
213099;35;VERLAG/EDITORIAL: EDITORIAL ACADÉMICA ESPAÑOLA;978-3-659-00773-6
213100;1;LA MARCA;978-950-889-215-7
213101;7;EDITORIAL DE LA UNIVERSIDAD AUTÓNOMA DE SAN LUIS POTOSÍ Y CENTRO DE ESTUDIOS JURÍDICOS Y SOCIALES MISPAT.;978-607-8062-20-1
213102;35;AHILA-IBEROAMERICANA-VERVUERT;978-84-8489-495-7
213103;1;COLECCIÓN BECAS DE INVESTIGACIÓN /SERIE DIGITAL;978-987-1891-04-7
213104;31;EDITORIAL ACADÉMICA ESPAÑOLA;978-3-8484-7090-7
213105;1;UNICEF - UNGS;978-92-806-4581-1
213106;39;ADAVANCES IN HYDROBIOLOGY 220. SPRINGER;978-94-007-5315-0
213107;1;NJ EDITOR - INSTITUTO DE LITERATURA HISPANOAMERICANA DE LA FACULTAD DE FILOSOFÍA Y LETRAS (UBA);978-987-24150-3-7
213108;31;ED. ACADÉMICA ESPAÑOLA, ACADEMIC PUBLISHING GMBH AND CO KG;9783- 8484-57434
213109;31;SPRINGER VERLAG;0-8436-1072-7
213110;35;EDITORIAL ACADÉMICA ESPAÑOLA;978-3-659-06477-7
213111;1;EUDEBA;978-950-23-1961-2
213112;1;PROMETEO LIBROS;978-987-574-559-9
213113;1;EDIUNS;978-987-1620-83-8
213114;1;EDIUNS;978-987-1907-09-0
213115;1;EDULP;978-950-34-0840-7
213116;1;LEXIS NEXIS;978-987-592-261-7
213117;35;EDITORIAL ACADÉMICA ESPAÑOLA;978-3-659-00631-9
213118;35;EDITORIAL ACADÉMICA ESPAÑOLA;978-3-659-03864-8
213119;1;EDUCO;978-987-604-298-7
213120;31;LAP LAMBERT ACADEMIC PUBLISHING GMBH&CO;978-3-8484-5615-4
213121;1;PROHISTORIA;978-987-1855-38-4
213122;35;PLIEGOS;9788496045880
213123;35;EDITORIAL ACADÉMICA ESPAÑOLA;978-3-659-03110-6
213124;31;EDITORIAL ACADEMICA ESPANOLA;978-3-8484-6552-1
213125;31;SPRINGER;978-1-4419-0852-0
213126;35;WWW.EAE-PUBLISHING.COM;3848472147
213127;1;EDICIONES UNL;978-987-657-644-4
213128;82;SPRINGER NEW YORK;978-1-4419-9690-9
213130;1;ESPACIO;950-802-112-8
213131;35;EDITORIAL ACADÉMICA ESPAÑOLA (EAE);978-3-659-05256-9
213132;1;PROHISTORIA;978-987-1304-94-3
213133;35;EDITORIAL ACADÉMICA ESPAÑOLA;9783659054518
213134;1;ANTROPOFAGIA;978-987-1238-85-9
213135;31;EDITORIAL ACADÉMICA ESPAÑOLA;978-3-8484-6169-1
213136;35;EDITORIAL ACADÉMICA ESPAÑOLA;978-3-8443-4773-9
213137;31;EDITORIAL ACADÉMICA ESPAÑOLA;978-3-8484-7376-2
213138;31;EDITORIAL ACADÉMICA ESPAÑOLA.  LAP LAMBERT ACADEMIC PUBLISHING GMBH&   CO. KG. GERMANY.;978-3-8484-6459-3
213139;31;EDITORIAL ACADEMICA  ESPAÑOLA;978-3847361701
213140;1;CENTRO DE PUBLICACIONES UNL;9789876577601
213141;35;EDITORIAL ACADÉMICA ESPAÑOLA;978-3-8484-5711-3
213142;1;EDIUNJU;978-950-721-389-2
213143;31;EDITORIAL ACADÉMICA ESPAÑOLA;978-3-8473-6929-5
213144;1;INTA;
213145;39;BRILL ACADEMIC PUBLISHERS;
213146;35;LAP LAMBERT ACADEMIC PUBLISHING GMBH & CO;978-3-659-02188-6
213147;1;MACN;978-987-28170-0-8
213148;7;UNIVERSIDAD AUTÓNOMA DE COHAUILA;
213149;31;LAMBERT ACADEMIC PUBLISHING GMBH & CO. KG;978-3-8473-5503-8
213150;1;ECOGRAL EDICIONES;978-987-28317-0-7
213151;31;EDITORIAL ACADÉMICA ESPAÑOLA,  ALEMANIA;978-3-659-06083-0
213153;1;LA BESTIA EQUILÁTERA;978-987-1739-37-0
213154;31;EDITORIAL ACADÉMICA ESPAÑOLA;978-3-8473-6122-0
213155;1;UNIVERSIDAD NACIONAL DE LA PLATA;
213156;1;BIBLOS;978-987691027-9
213157;31;AV AKADEMIKERVERLAG GMBH & CO. KG. ED. ACADEMICA ESPANOLA (EAE);978-3-659-00708-8
213158;7;INIFAP;978-607-425-900-1
213159;1;ASOCIACIÓN CIVIL DANONE PARA LA SALUD Y LA CALIDAD DE VIDA;978-987-28033-0-8
213160;1;UNIVERSITAS S. R. L.;978-950-9805-74-3
213161;31;EDITORIAL ACADÉMICA ESPAÑOLA;978-3-659-01908-1
213162;1;EDHASA;978-987-628-183-6
213163;1;PROHISTORIA;978-987-1855-31-5
213164;1;FLACSO;978-950-9379-21-3
213166;21;PALGRAVE-MAC MILLAN;978-0230104631
213167;1;EDITORIAL DE LA UNIVERSIDAD NACIONAL DE CÓRDOBA;978-950-33-0984-1
213168;1;ASOCIACIÓN AMIGOS DEL MUSEO DE ARTE MODERNO DE BUENOS AIRES;978-987-27159-3-9
213169;1;MINISTERIO DE CULTURA DE LA CIUDAD DE BUENOS AIRES;
213170;1;EDUNTREF;9789871172870
213171;1;EDUNTREF;9789871889044
213172;1;EDUNTREF;9789871172900
213173;1;NUEVA EDITORIAL UNIVERSITARIA. UNIVERSIDAD NACIONAL DE SAN LUIS;978-987-1852-27-7
213174;21;MPUBLISHING;
213175;35;EDITORIAL ACADÉMICA ESPAÑOLA.;978-3-8473-5466-6
213176;31;SPRINGER-VERLAG;364230298X
213177;35;EDITORIAL ACADÉMICA ESPAÑOLA;3-8473-5838-3
213178;5;PALINODIA;978-956-8438-37-1
213179;1;UNIVERSIDAD NACIONAL DE RÍO CUARTO;978-950-665-590-7
213180;1;ESCARAMUJO EDITORIAL;978-987-28224-0-8
213181;35;EDITORIAL ACADÉMICA ESPAÑOLA;978-3-8484-5364-1
213182;1;EUDEBA;978-950-23-1791-5
213183;31;EAE EDITORIAL ACADÉMICA ESPAÑOLA GMBH & CO. KG.;978-3-659-03930-0
213184;1;CORREGIDOR;978-950-05-2025-6
213185;3;WAK EDITORA;978-85-7854-188-0
213186;4;"ASOLECTURA - COLECCIÓN ""PRIMERO EL LECTOR""";978-958-8445-43-4
213187;35;CANDAYA;978-84-938903-4-6
213188;35;UNIVERSIDAD DE SALAMANCA;978-84-9012-093-4
213189;1;MNEMOSYNE;978-987-1829-22-4
213190;4;UNIVERSIDAD JAVERIANA;978-958-716-571-5
213191;1;EDITORES DEL PUERTO;978-987-1397-88-4
213192;82;J. WILEY & SONS. INC.;
213193;1;UNIVERSIDAD NACIONAL DE QUILMES;987-558-248-4
213194;1;EDUNLPAM (EDITORIAL DE LA UNIV. NACIONAL DE LA PAMPA);978-950-863-183-1
213195;31;EDITORIAL ACADÉMICA ESPAÑOLA;978-3-659-03396-4
213196;1;NUEVA TRILCE;
213197;43;LIT VERLAG;9783643115492
213198;43;ISHS;90 6605 126 4
213199;1;BIBLOS;978-987-691-002-6
213200;1;NUEVOS TIEMPOS;978-987-1399-33-8
213201;1;FUNDACION PEDRO LUIS RIVERO;
213202;1;PROGRAMA DE LAS NACIONES UNIDAS PARA EL DESARROLLO;978-987-1560-41-7
213203;1;PROGRAMA DE LAS NACIONES UNIDAS PARA EL DESARROLLO;978-987-1560-44-8
213204;1;PROGRAMA DE LAS NACIONES UNIDAS PARA EL DESARROLLO;978-987-1560-42-4
213205;1;PROGRAMA DE LAS NACIONES UNIDAS PARA EL DESARROLLO;978-987-1560-43-1
213206;1;PROGRAMA DE LAS NACIONES UNIDAS PARA EL DESARROLLO;978-987-1560-43-1
213207;1;PROGRAMA DE LAS NACIONES UNIDAS PARA EL DESARROLLO;978-987-1560-43-1
213208;31;EAE;978-3-8484-5984-1
213209;1;RED IBEROAMERICA DE REVALORIZACIÓN DEL RECICLADO CELULÓSICA - CYTED;978-987-33-3070-4
213210;1;KAICRON;978-987-1758-10-4
213211;1;"UNIVERSIDAD NACIONAL DE JUJUY; FHYCS-UNJU";978-950-721-357-1
213212;5;AUTOEDICION;978-956-351-257-1
213213;1;BIBLOS;978-950-786-566-4
213214;7;ANTHROPOS;978-84-15260-43-1
213215;1;LA REFORMA;978-987-1914-02-9
213216;1;UNIVERSIDAD DEL NORTE SANTO TOMÁS DE AQUINO;978-987-1662-32-6
213217;1;EUDEBA;978-950-23-1972-8
213218;1;EDUNLA;978-987-1326-77-8
213219;1;CIPPEC;
213220;1;EDICIONES PRAIA;978-987-9287-70-5
213221;31;EDITORIAL EDUCATIVA ESPAÑOLA;978-3-659-02886-1
213222;1;ESTILOS GRÁFICOS SA;987-97055-9-9
213224;7;TESEO;978-9-871867-08-0
213225;1;CICCUS;9789876930185
213226;1;B DE F;978-9974-676-86-2
213227;1;DE LA UNLA;978-987-1326-88-4
213228;1;EDUCO;978-987-1549-41-2
213229;1;ALFAGUARA;978-987-04-1972-3
213230;1;INSTITUTO SUPERIOR DEL PROFESORADO DR. JOAQUÍN V. GONZÁLEZ;978-987-26855-5-3
213231;1;UNIVERSIDAD NACIONAL DE GENERAL SARMIENTO;978-987-630-120-6
213232;1;UNIVERSIDAD NACIONAL DE GENERAL SAMIENTO Y UNIVERSIDAD NACIONAL DE TIERRA DEL FUEGO, ANTÁRTIDA E ISLAS DEL ATLÁNTICO SUR;978-987-630-133-6
213233;1;INSTITUTO DE DESARROLLO COMERCIAL;
213234;31;EDITORIAL ACADÉMICA ESPAÑOLA;978-3-659-00416-2
213236;31;LAP LAMBERT ACADEMIC PUBLISHING;978-3-8484-7085-3
213237;3;UNIVERSIDADE ESTADUAL PAULISTA;978-85-393-0355-7
213238;1;BIBLOS;978-987-691-023-1
213239;1;RIGOLLEAU S.A.;9789872778101
213240;31;EDITORIAL ACADÉMICA ESPAÑOLA;978-3-659-04043-6
213241;35;EDITORIAL ACADÉMICA ESPAÑOLA;978-3-8473-5044-6
213242;35;EDITORIAL ACADÉMICA ESPAÑOLA;978-3-8484-7168-3
213243;82;SPRINGER;978-1-4471-2430-6
213244;35;ACADÉMICA ESPAÑOLA;978-3-8465-7229-0
213245;1;SARQUIS;978-987-1702-28-2
213246;1;EDITORIAL CIENTÍFICA;
213247;1;EDITORIAL UNSTA;978-987-1662-35-7
213248;1;FACUTAD DE HUMANIADES Y CIENCIAS SOCIALES. IMPRENTA ZISSI;978-987-33-2833-6
213249;1;MINISTERIO DE EDUCACIÓN, ANPCYT, FHYCS. IMPRENTA ZISSI;978-987-33-3042-1
213250;1;PROMETEO;978-987-1635-42-9
213251;31;EDITORIAL ACADÉMICA ESPAÑOLA;978-3-8473-6780-2
213252;1;DEL COPISTA;978-987-563-342-1
213253;4;UNIVALLE;978-958-765-007-5
213254;1;UNIVERSIDAD ABIERTA INTERAMERICANA;978-987-1550-37-1
213255;1;BIBLIOTECA OSVALDO BAYER;978-987-33-1008-9
213256;7;GRUPO EDITORIAL ALFAOMEGA;978-9-871609-40-6
213257;1;EDIUNS/IEEE;978-9-8716-2093-7
213258;31;EDITORIAL ACADÉMICA ESPAÑOLA;978-3-8484-5180-7
213259;1;EDITORIAL CIENTÍFICA DE LA UNIVERSIDAD NACIONAL DE CATAMARCA;978-987-661-133-6
213260;35;ACADÉMICA ESPAÑOLA;978-3-659-03248-6
213261;35;EAE;
213262;1;UCEL;
213263;31;EDITORIAL ACADÉMICA ESPAÑOLA;978-3-8454-8797-7
213264;31;EDITORIAL ACADÉMICA ESPAÑOLA;978-3-8473-6949-3
213265;1;COLEGIO PARROQUIAL BEATO JUAN XXIII;978-987-28562-0-5
213266;31;EDITORIAL ACADÉMICA ESPAÑOLA, LAP LAMBERT ACADEMIC PUBLISHING GMBH&CO.;978-3-659-00373-8
213267;1;EDITORIAL UNIVERSITARIA;978-950-746-215-3
213268;1;EDUVIM;978-987-1868-31-5
213269;31;EDITORIAL ACADÉMICA ESPAÑOLA, LAP LAMBERT ACADEMIC PUBLISHING GNBH&CO;978-3-659-00604-3
213270;1;PUBLIFADECS, DEPARTAMENTO DE PUBLICACIONES DE LA FACULTAD DE DERECHO Y CIENCIAS SOCIALES UNIVERSIDAD NACIONAL DEL COMAHUE;978-987-1549-48-1
213271;31;EDITORIAL ACADÉMICA ESPAÑOLA;978-3-659-01932-6
213272;1;OSMAR D. BUYATTI;978-987-1577-71-2
213273;1;AGUA NEGRA;978-987-27747-7-6
213274;1;IMPREX;978-987-1310-32-6
213275;1;EUDEBA;978-950-23-1915-5
213276;1;UNIVERSIDAD NACIONAL DE CÓRDOBA;
213277;21;BENTHAM SCIENCE PUBLISHERS;
213278;1;UNPAEDITA;978-987-1242-90-0
213279;1;INDEPENDIENTE;978-987-28915-0-3
213280;1;ASOCIACION COOPERADORA DE LA FCE-UNC;978-987-1436-66-8
213281;1;ASOCIACIÓN CIVIL RED PYMES MERCOSUR;978-987-28637-2-2
213282;1;ASOCIACIÓN CIVIL RED PYMES MERCOSUR;978-987-28637-3-9
213283;1;ASOCIACIÓN CIVIL RED PYMES MERCOSUR;978-987-28637-4-6
213284;35;EDITORIAL ACADÉMICA ESPAÑOLA;978-3-659-03518-0
213285;1;MUSEO DE ANTROPOLOGÍA-IDACOR;978-950-33-1021-2
213286;37;EDITIONS EHESS;978-2-7132-2367-9
213287;31;EDITORIAL ACADÉMICA ESPAÑOLA;978-3-8473-5872-5
213288;35;ANTARES;978-84-15771-33-3
213289;1;BIBLOS;978-987-691-053-8
213290;1;ISALUD;978-987-9413-60-9
213291;1;SUDAMERICANA;978-950-07-3863-7
213292;1;BIBLOS;9789876910477
213293;1;IPCVA;
213294;31;EDITORIAL ACADÉMICA ESPAÑOLA;978-3-659-01219-8
213295;1;EDITORIAL DE LA FACULTAD DE FILOSOFÍA Y LETRAS UNIVERSIDAD DE BUENOS AIRES;978-987-1785-48-3
213296;1;SIGLO XXI;9789876292191
213297;9;CUADERNOS PARA EL DIÁLOGO;978-612-4150-17-3
213298;1;EL COPISTA;978-987-563-357-5
213299;1;CAICYT-CONICET;
213300;1;EDICIONES PROYECTO HERMENÉUTICA;978-987-27903-0-1
213301;1;LETRA VIVA;978-950-649-408-7
213302;1;UNIVERSIDAD NACIONAL DE LA PLATA;978-950-34-0881-0
213303;35;EDITORIAL ACADÉMICA ESPAÑOLA;978-3-659-04972-9
213304;1;DEL CANDIL;978-987-1096-45-9
213305;1;EDHASA;950-9009-56-3
213306;1;GRÁFICA CAMAIL;9789873320798
213307;1;EDUCC-EDUCA;978-987-626-209-5
213308;35;PASOS EDITA (COLECCIÓN E-BOOKS);978-84-88429-20-9
213309;31;EDITORIAL ACADÉMICA ESPAÑOLA;978-3-659-04381-9
213310;1;SIGLO XXI;978-987-629-178-1
213311;35;EDITORIAL ACADÉMICA ESPAÑOLA;978-3-659-00795-8
213312;35;EDITORIAL ACADÉMICA ESPAÑOLA;978-3-659-01199-3
213313;1;SECRETARÍA DE AMBIENTE Y DESARROLLO SUSTENTABLE DE LA NACION;
213314;1;ABELEDOPERROT;978-950-20-2311-3
213315;1;EUDEBA;
213316;31;EDITORIAL ACADÉMICA ESPAÑOLA;978-3-8473-5816-9
213317;1;PUBLIFADECS;
213318;1;BSHF;978-987-1881-48-2
213319;1;EDICIONES HABITANDO;9789872255497
213320;1;EDICIONES HABITANDO;9789871834228
213321;31;EDITORIAL ACADÉMICA ESPAÑOLA -LAP LAMBERT ACADEMIC PUBLISHING GMBH&   CO. KG HEINRICH;978-3-8473-6195-4
213322;1;BUENA VISTA;978-987-1467-44-0
213323;1;ALCIÓN / CENTRO DE ESTUDIOS AVANZADOS (CEA) DE LA UNIVERSIDAD NACIONAL DE CÓRDOBA (UNC);978-987-646-269-3
213324;35;EDITORIAL ACADÉMIA ESPAÑOLA;
213325;1;EUDEM;978-987-544-470-6
213326;1;MARTÍN;978-987-543-082-2
213327;1;NOBUKO;978-987-584-414-8
213328;1;EDUCA;978-950-44-0086-8
213329;1;EDUCA;978-987-620-204-6
213330;1;EDUCA - EDITORIAL DE LA UNIVERSIDAD CATÓLICA ARGENTINA;9789876202176
213331;35;EAE;978-3-8465-6886-6
213332;1;EDHASA;9789876281690
213333;1;EDUNT;978-987-1366-97-2
213334;1;CORREGIDOR;9789500520256
213335;1;SALIM;978-987-1784-24-0
213336;1;SIGLO XXI;978-987-629-244-3
213337;1;EDITORIAL UNIVERSITARIA DE VILLA MARÍA;978-987-1868-38-4
213338;1;EDITORIAL UNIVERSITARIA. UNIVERSIDAD NACIONAL DE MISIONES. EDUNAM;978-950-579-291-7
213339;35;EDITORIAL ACADÉMICA ESPAÑOLA;978-3-659-03365-0
213340;1;EDUNT;978-987-1881-02-4
